actual_default,predicted_default,default_probability,uncertainty_score,review_group
0,1,0.527359805878511,0.9452803882429781,Uncertain - Human Review Priority
0,1,0.6498977235109142,0.7002045529781715,Uncertain - Human Review Priority
0,1,0.5237087162135294,0.9525825675729411,Uncertain - Human Review Priority
1,1,0.5050104435746398,0.9899791128507205,Uncertain - Human Review Priority
0,0,0.47178169866122216,0.9435633973224443,Uncertain - Human Review Priority
0,0,0.4758166249060445,0.951633249812089,Uncertain - Human Review Priority
0,0,0.31292863727402215,0.6258572745480443,Uncertain - Human Review Priority
0,1,0.5577777696287092,0.8844444607425817,Uncertain - Human Review Priority
0,0,0.27352193339315073,0.5470438667863015,Low Risk - Auto Decision
0,0,0.42777861547966095,0.8555572309593219,Uncertain - Human Review Priority
0,1,0.5903359362005038,0.8193281275989923,Uncertain - Human Review Priority
1,1,0.6020414264528375,0.7959171470943249,Uncertain - Human Review Priority
0,1,0.7853288071189816,0.42934238576203687,High Risk - Manual Review
0,0,0.16319208012277486,0.3263841602455497,Low Risk - Auto Decision
1,1,0.5068550350706369,0.9862899298587262,Uncertain - Human Review Priority
1,1,0.8112344162605932,0.37753116747881355,High Risk - Manual Review
0,0,0.18297956597438259,0.36595913194876517,Low Risk - Auto Decision
1,1,0.6880379697915423,0.6239240604169154,Uncertain - Human Review Priority
0,0,0.19399448477983805,0.3879889695596761,Low Risk - Auto Decision
0,1,0.5774699270101394,0.8450601459797211,Uncertain - Human Review Priority
0,1,0.7177988525108634,0.5644022949782732,High Risk - Manual Review
1,0,0.3934461993473941,0.7868923986947882,Uncertain - Human Review Priority
0,1,0.6141029747595905,0.771794050480819,Uncertain - Human Review Priority
0,1,0.5450748042597846,0.9098503914804308,Uncertain - Human Review Priority
1,1,0.583216090635433,0.833567818729134,Uncertain - Human Review Priority
0,0,0.2970938525631248,0.5941877051262496,Low Risk - Auto Decision
0,1,0.6474964619131849,0.7050070761736302,Uncertain - Human Review Priority
0,0,0.15629646056305996,0.3125929211261199,Low Risk - Auto Decision
0,0,0.3457160646084295,0.691432129216859,Uncertain - Human Review Priority
1,1,0.5771159097395021,0.8457681805209958,Uncertain - Human Review Priority
0,0,0.2699348605514001,0.5398697211028002,Low Risk - Auto Decision
0,0,0.48926781167132255,0.9785356233426451,Uncertain - Human Review Priority
0,0,0.1459885331722535,0.29197706634450693,Low Risk - Auto Decision
0,1,0.8335264802851058,0.3329470394297884,High Risk - Manual Review
0,0,0.2842714907469942,0.5685429814939884,Low Risk - Auto Decision
1,0,0.39400123292089356,0.7880024658417871,Uncertain - Human Review Priority
0,1,0.7909500689655184,0.4180998620689631,High Risk - Manual Review
0,1,0.5226492656729508,0.9547014686540984,Uncertain - Human Review Priority
1,1,0.81444955397708,0.37110089204584007,High Risk - Manual Review
1,1,0.614575442660678,0.770849114678644,Uncertain - Human Review Priority
0,0,0.47014677125830534,0.9402935425166107,Uncertain - Human Review Priority
0,0,0.4913993400219968,0.9827986800439936,Uncertain - Human Review Priority
0,0,0.3708968286000766,0.7417936572001532,Uncertain - Human Review Priority
0,1,0.5148015113035469,0.9703969773929062,Uncertain - Human Review Priority
0,0,0.43921702985791844,0.8784340597158369,Uncertain - Human Review Priority
0,0,0.05399361383927285,0.10798722767854574,Low Risk - Auto Decision
1,1,0.7178759596042358,0.5642480807915284,High Risk - Manual Review
0,0,0.3083609322396947,0.6167218644793894,Uncertain - Human Review Priority
0,1,0.5311999635487323,0.9376000729025353,Uncertain - Human Review Priority
1,0,0.4326143745228946,0.8652287490457892,Uncertain - Human Review Priority
0,0,0.3970820699626455,0.794164139925291,Uncertain - Human Review Priority
0,0,0.3075746908946983,0.6151493817893966,Uncertain - Human Review Priority
0,0,0.28207716297764057,0.5641543259552811,Low Risk - Auto Decision
0,1,0.5278796803417732,0.9442406393164535,Uncertain - Human Review Priority
0,0,0.26506091537122656,0.5301218307424531,Low Risk - Auto Decision
1,0,0.4759907643446671,0.9519815286893342,Uncertain - Human Review Priority
0,1,0.5264059760396099,0.9471880479207802,Uncertain - Human Review Priority
0,0,0.17839654477266165,0.3567930895453233,Low Risk - Auto Decision
0,1,0.6571753753429135,0.685649249314173,Uncertain - Human Review Priority
0,0,0.4699090042031416,0.9398180084062832,Uncertain - Human Review Priority
1,1,0.5860307072183837,0.8279385855632326,Uncertain - Human Review Priority
0,1,0.6434490186400903,0.7131019627198194,Uncertain - Human Review Priority
0,1,0.6828557640658749,0.6342884718682502,Uncertain - Human Review Priority
0,1,0.6392063514348034,0.7215872971303932,Uncertain - Human Review Priority
0,0,0.36273048991646745,0.7254609798329349,Uncertain - Human Review Priority
0,0,0.34666975360560187,0.6933395072112037,Uncertain - Human Review Priority
0,0,0.10528014571574308,0.21056029143148614,Low Risk - Auto Decision
0,0,0.16355658136246914,0.3271131627249383,Low Risk - Auto Decision
1,1,0.8114782035943873,0.37704359281122546,High Risk - Manual Review
1,0,0.3501636354680259,0.7003272709360518,Uncertain - Human Review Priority
1,0,0.314143086085802,0.628286172171604,Uncertain - Human Review Priority
0,1,0.6302029493674086,0.7395941012651828,Uncertain - Human Review Priority
0,1,0.8247514420246898,0.3504971159506205,High Risk - Manual Review
0,0,0.3331566702882015,0.666313340576403,Uncertain - Human Review Priority
1,0,0.48425062007813213,0.9685012401562643,Uncertain - Human Review Priority
0,0,0.2420086122976809,0.4840172245953618,Low Risk - Auto Decision
0,0,0.430730126003775,0.86146025200755,Uncertain - Human Review Priority
0,0,0.06270700556379452,0.125414011127589,Low Risk - Auto Decision
1,1,0.8685382605236932,0.2629234789526136,High Risk - Manual Review
0,0,0.49047362097199537,0.9809472419439907,Uncertain - Human Review Priority
0,0,0.41435470040850136,0.8287094008170027,Uncertain - Human Review Priority
0,0,0.31320568199461674,0.6264113639892335,Uncertain - Human Review Priority
1,1,0.7405004020982964,0.5189991958034073,High Risk - Manual Review
0,0,0.35205230777862107,0.7041046155572421,Uncertain - Human Review Priority
0,0,0.4137085921269491,0.8274171842538982,Uncertain - Human Review Priority
0,0,0.38326979917647613,0.7665395983529523,Uncertain - Human Review Priority
1,1,0.5660673798588837,0.8678652402822327,Uncertain - Human Review Priority
0,0,0.2738239301162237,0.5476478602324474,Low Risk - Auto Decision
1,0,0.49221910694906007,0.9844382138981201,Uncertain - Human Review Priority
0,0,0.4188279676775781,0.8376559353551561,Uncertain - Human Review Priority
0,0,0.34964236118471065,0.6992847223694213,Uncertain - Human Review Priority
1,1,0.5479535117513364,0.9040929764973271,Uncertain - Human Review Priority
0,0,0.417421805501339,0.834843611002678,Uncertain - Human Review Priority
0,0,0.23483586785797872,0.46967173571595744,Low Risk - Auto Decision
1,1,0.6963912387333365,0.607217522533327,Uncertain - Human Review Priority
1,1,0.8218436213610952,0.35631275727780953,High Risk - Manual Review
0,0,0.20261011453641112,0.4052202290728222,Low Risk - Auto Decision
1,0,0.46988951399303663,0.9397790279860733,Uncertain - Human Review Priority
0,1,0.6303558359505702,0.7392883280988596,Uncertain - Human Review Priority
0,0,0.4565801647415475,0.913160329483095,Uncertain - Human Review Priority
1,1,0.5359826331284347,0.9280347337431305,Uncertain - Human Review Priority
0,1,0.70453145599461,0.59093708801078,High Risk - Manual Review
0,1,0.6163840243241502,0.7672319513516996,Uncertain - Human Review Priority
0,0,0.4783551149103522,0.9567102298207044,Uncertain - Human Review Priority
0,0,0.2814697320436888,0.5629394640873776,Low Risk - Auto Decision
0,1,0.7781491658369144,0.4437016683261712,High Risk - Manual Review
0,0,0.052115318574476,0.10423063714895198,Low Risk - Auto Decision
0,0,0.21629741039579972,0.4325948207915995,Low Risk - Auto Decision
0,0,0.19000885942861512,0.38001771885723024,Low Risk - Auto Decision
0,0,0.429807907214909,0.859615814429818,Uncertain - Human Review Priority
0,0,0.2648294566751147,0.5296589133502294,Low Risk - Auto Decision
0,0,0.4335347882481637,0.8670695764963274,Uncertain - Human Review Priority
0,0,0.3850357596930573,0.7700715193861146,Uncertain - Human Review Priority
0,0,0.148958915152037,0.2979178303040739,Low Risk - Auto Decision
0,0,0.23775729346590127,0.4755145869318025,Low Risk - Auto Decision
0,1,0.628190292151239,0.743619415697522,Uncertain - Human Review Priority
0,1,0.5366681431605627,0.9266637136788747,Uncertain - Human Review Priority
0,1,0.580915797184233,0.8381684056315339,Uncertain - Human Review Priority
0,0,0.30627034352402416,0.6125406870480483,Uncertain - Human Review Priority
0,0,0.31873612026325177,0.6374722405265035,Uncertain - Human Review Priority
1,1,0.7317497630246237,0.5365004739507526,High Risk - Manual Review
0,0,0.33959377796142054,0.6791875559228411,Uncertain - Human Review Priority
1,1,0.5927904797821483,0.8144190404357035,Uncertain - Human Review Priority
0,1,0.507708181919467,0.984583636161066,Uncertain - Human Review Priority
1,1,0.6064976081674717,0.7870047836650567,Uncertain - Human Review Priority
1,1,0.5412570552743763,0.9174858894512474,Uncertain - Human Review Priority
0,0,0.32844269675619264,0.6568853935123853,Uncertain - Human Review Priority
0,0,0.3601423994261628,0.7202847988523255,Uncertain - Human Review Priority
0,1,0.5816449981757724,0.8367100036484552,Uncertain - Human Review Priority
0,0,0.252182388430157,0.504364776860314,Low Risk - Auto Decision
0,0,0.3544699215306459,0.7089398430612918,Uncertain - Human Review Priority
0,0,0.20903810142683804,0.4180762028536761,Low Risk - Auto Decision
0,0,0.34998569560406995,0.6999713912081399,Uncertain - Human Review Priority
0,1,0.5726480154843423,0.8547039690313154,Uncertain - Human Review Priority
0,1,0.581302152768376,0.8373956944632479,Uncertain - Human Review Priority
1,1,0.5026823046930144,0.9946353906139711,Uncertain - Human Review Priority
0,1,0.5164552282512118,0.9670895434975764,Uncertain - Human Review Priority
0,1,0.6728769755043907,0.6542460489912185,Uncertain - Human Review Priority
0,1,0.5318897559497535,0.936220488100493,Uncertain - Human Review Priority
0,0,0.3557916342733024,0.7115832685466048,Uncertain - Human Review Priority
0,0,0.14652766251947238,0.2930553250389447,Low Risk - Auto Decision
0,0,0.2766254812220999,0.5532509624441998,Low Risk - Auto Decision
0,0,0.2606888738632824,0.5213777477265648,Low Risk - Auto Decision
0,0,0.14216095906926787,0.2843219181385357,Low Risk - Auto Decision
1,1,0.6289606389014955,0.7420787221970091,Uncertain - Human Review Priority
0,0,0.31350526747588403,0.6270105349517681,Uncertain - Human Review Priority
0,0,0.18632493517855025,0.3726498703571005,Low Risk - Auto Decision
0,0,0.40646142861286333,0.8129228572257267,Uncertain - Human Review Priority
0,1,0.5633084404744316,0.8733831190511367,Uncertain - Human Review Priority
0,1,0.507166208029044,0.985667583941912,Uncertain - Human Review Priority
0,0,0.3179958051753068,0.6359916103506136,Uncertain - Human Review Priority
0,0,0.21198956417735929,0.4239791283547185,Low Risk - Auto Decision
0,0,0.35761457582611417,0.7152291516522283,Uncertain - Human Review Priority
0,0,0.1958105650997587,0.3916211301995174,Low Risk - Auto Decision
0,1,0.6355443245455091,0.7289113509089817,Uncertain - Human Review Priority
0,1,0.5119674111407232,0.9760651777185536,Uncertain - Human Review Priority
0,1,0.8061616198378164,0.38767676032436715,High Risk - Manual Review
0,1,0.6473659375950943,0.7052681248098114,Uncertain - Human Review Priority
0,0,0.3765088059839665,0.753017611967933,Uncertain - Human Review Priority
0,0,0.41842116292119824,0.8368423258423965,Uncertain - Human Review Priority
0,0,0.4204724605467433,0.8409449210934866,Uncertain - Human Review Priority
0,0,0.3145865995343588,0.6291731990687176,Uncertain - Human Review Priority
1,1,0.5904605372746744,0.8190789254506512,Uncertain - Human Review Priority
0,1,0.5059375953603406,0.9881248092793189,Uncertain - Human Review Priority
0,1,0.7089996291909397,0.5820007416181205,High Risk - Manual Review
0,1,0.5230322685192524,0.9539354629614951,Uncertain - Human Review Priority
1,0,0.45342311663615836,0.9068462332723167,Uncertain - Human Review Priority
0,1,0.6394347722621102,0.7211304554757796,Uncertain - Human Review Priority
0,0,0.12722973000548582,0.25445946001097164,Low Risk - Auto Decision
0,1,0.8142875456116607,0.37142490877667855,High Risk - Manual Review
0,1,0.5791342303692719,0.8417315392614562,Uncertain - Human Review Priority
0,0,0.3323656375849055,0.664731275169811,Uncertain - Human Review Priority
0,1,0.6643522156913948,0.6712955686172104,Uncertain - Human Review Priority
1,0,0.13761347516359465,0.27522695032718936,Low Risk - Auto Decision
0,0,0.29867152909208167,0.5973430581841633,Low Risk - Auto Decision
0,1,0.5367890788034345,0.926421842393131,Uncertain - Human Review Priority
0,0,0.48805526958053397,0.9761105391610679,Uncertain - Human Review Priority
0,0,0.2542953863715521,0.5085907727431042,Low Risk - Auto Decision
0,0,0.2013010441708468,0.40260208834169364,Low Risk - Auto Decision
0,1,0.8583519325285587,0.28329613494288264,High Risk - Manual Review
0,0,0.36625461003977433,0.7325092200795487,Uncertain - Human Review Priority
0,1,0.56097424608028,0.87805150783944,Uncertain - Human Review Priority
0,1,0.5677575046183811,0.8644849907632377,Uncertain - Human Review Priority
1,1,0.7344573316406546,0.5310853367186907,High Risk - Manual Review
0,0,0.27611035795807715,0.5522207159161543,Low Risk - Auto Decision
0,1,0.5897654472465098,0.8204691055069804,Uncertain - Human Review Priority
0,0,0.2623334317413219,0.5246668634826438,Low Risk - Auto Decision
0,0,0.4685802899562526,0.9371605799125052,Uncertain - Human Review Priority
0,1,0.6594234745113581,0.6811530509772838,Uncertain - Human Review Priority
0,1,0.5938434075841955,0.812313184831609,Uncertain - Human Review Priority
0,0,0.3608583417593136,0.7217166835186272,Uncertain - Human Review Priority
0,0,0.46762830592685783,0.9352566118537157,Uncertain - Human Review Priority
0,1,0.6099658561371379,0.7800682877257241,Uncertain - Human Review Priority
0,1,0.6231036506683614,0.7537926986632772,Uncertain - Human Review Priority
0,0,0.3744130132873356,0.7488260265746712,Uncertain - Human Review Priority
0,0,0.23685212137981182,0.47370424275962364,Low Risk - Auto Decision
0,0,0.2846485606318445,0.569297121263689,Low Risk - Auto Decision
0,0,0.33455710714860365,0.6691142142972073,Uncertain - Human Review Priority
0,0,0.29618330140635946,0.5923666028127189,Low Risk - Auto Decision
0,1,0.514997897366689,0.970004205266622,Uncertain - Human Review Priority
0,0,0.4472021408496294,0.8944042816992588,Uncertain - Human Review Priority
0,1,0.5743169986958794,0.8513660026082412,Uncertain - Human Review Priority
0,1,0.5742774830298493,0.8514450339403015,Uncertain - Human Review Priority
0,0,0.3669631212132414,0.7339262424264829,Uncertain - Human Review Priority
0,0,0.07302392955615152,0.146047859112303,Low Risk - Auto Decision
0,1,0.575268050241266,0.8494638995174679,Uncertain - Human Review Priority
0,1,0.5911924290135885,0.817615141972823,Uncertain - Human Review Priority
0,1,0.5592705246914642,0.8814589506170716,Uncertain - Human Review Priority
1,0,0.396347063372865,0.79269412674573,Uncertain - Human Review Priority
0,0,0.4673538046261839,0.9347076092523678,Uncertain - Human Review Priority
0,1,0.7201121978271867,0.5597756043456266,High Risk - Manual Review
1,0,0.3489570623120409,0.6979141246240818,Uncertain - Human Review Priority
0,1,0.5864710854828348,0.8270578290343304,Uncertain - Human Review Priority
0,1,0.5160640452365645,0.9678719095268711,Uncertain - Human Review Priority
0,1,0.5701881726667357,0.8596236546665286,Uncertain - Human Review Priority
1,1,0.759084499761656,0.4818310004766879,High Risk - Manual Review
0,0,0.3595178982475238,0.7190357964950476,Uncertain - Human Review Priority
1,1,0.6146305872431569,0.7707388255136862,Uncertain - Human Review Priority
